COD_POSICAO,SG_AREA,COD_ITEM,DESC_GABARITO,COD_HABILIDADE,ITEN_ABANDONO,DESC_MOTIVO_ABANDONO,NUM_PARAMETRO_A,NUM_PARAMETRO_B,NUM_PARAMETRO_C,COD_PROVA,DESC_COR_PROVA,COD_TIPO_LINGUA,COD_ITEM_ADPTADO,DATA_PROCESSAMENTO
99,CN,63806,B,18,0,,2.76753,1.0015,0.14193,915,LARANJA,,1,10/12/2022
123,CN,85079,E,11,0,,0.92989,-0.72714,0.02105,915,LARANJA,,1,10/12/2022
109,CN,98020,B,8,0,,1.36007,1.79781,0.13996,915,LARANJA,,1,10/12/2022
101,CN,82265,C,8,0,,2.63278,0.67271,0.32905,915,LARANJA,,1,10/12/2022
114,CN,84331,A,19,0,,2.53465,2.4095,0.0954,915,LARANJA,,1,10/12/2022
125,CN,19227,B,14,0,,2.39928,1.65732,0.14967,915,LARANJA,,1,10/12/2022
120,CN,117795,B,10,0,,3.24877,1.21839,0.09433,915,LARANJA,,1,10/12/2022
124,CN,66339,E,24,0,,3.2481,1.38461,0.17112,915,LARANJA,,1,10/12/2022
94,CN,61725,D,8,0,,2.74396,2.11943,0.04965,915,LARANJA,,1,10/12/2022
95,CN,97577,C,16,0,,1.73579,-0.23373,0.13306,915,LARANJA,,1,10/12/2022
121,CN,59907,A,20,0,,2.3659,2.02542,0.14126,915,LARANJA,,1,10/12/2022
104,CN,60284,C,6,0,,1.89764,1.77374,0.22707,915,LARANJA,,1,10/12/2022
134,CN,63095,D,1,0,,3.01758,1.65693,0.15293,915,LARANJA,,1,10/12/2022
103,CN,67416,C,10,0,,1.20977,0.05514,0.21406,915,LARANJA,,1,10/12/2022
110,CN,86378,D,30,1,Não permitiu a convergência do algoritmo de estimação da TRI,,,,915,LARANJA,,1,10/12/2022
118,CN,111623,B,9,0,,2.5914,1.40589,0.13998,915,LARANJA,,1,10/12/2022
92,CN,88403,D,5,0,,2.9738,1.96749,0.12076,915,LARANJA,,1,10/12/2022
122,CN,39279,B,4,0,,1.41618,0.30941,0.07884,915,LARANJA,,1,10/12/2022
115,CN,95505,A,10,0,,1.70273,-0.0102,0.20744,915,LARANJA,,1,10/12/2022
93,CN,117980,C,6,0,,1.7383,1.40697,0.1367,915,LARANJA,,1,10/12/2022
106,CN,82401,C,2,0,,2.1999,1.14292,0.2572,915,LARANJA,,1,10/12/2022
116,CN,98108,D,3,0,,2.76968,0.71695,0.24269,915,LARANJA,,1,10/12/2022
128,CN,24000,C,28,0,,2.45118,1.21723,0.21299,915,LARANJA,,1,10/12/2022
112,CN,117898,B,3,0,,2.68999,0.6514,0.15907,915,LARANJA,,1,10/12/2022
127,CN,117830,B,5,0,,2.47865,2.07515,0.26191,915,LARANJA,,1,10/12/2022
130,CN,63600,B,15,0,,2.78598,1.12828,0.24608,915,LARANJA,,1,10/12/2022
102,CN,85525,D,29,0,,0.49099,1.72446,0.02266,915,LARANJA,,1,10/12/2022
100,CN,78726,E,16,0,,1.27392,1.76469,0.13413,915,LARANJA,,1,10/12/2022
129,CN,117843,A,27,0,,4.13911,0.76309,0.13487,915,LARANJA,,1,10/12/2022
108,CN,31664,C,25,0,,1.51329,2.36189,0.2436,915,LARANJA,,1,10/12/2022
119,CN,88260,E,7,0,,2.12286,1.66345,0.22982,915,LARANJA,,1,10/12/2022
132,CN,111498,D,14,0,,0.7292,3.81485,0.10881,915,LARANJA,,1,10/12/2022
97,CN,87718,B,16,0,,3.29305,1.87858,0.17777,915,LARANJA,,1,10/12/2022
91,CN,111664,A,13,0,,2.45876,0.44934,0.19743,915,LARANJA,,1,10/12/2022
117,CN,89864,C,17,0,,2.59028,1.66716,0.26726,915,LARANJA,,1,10/12/2022
105,CN,66312,D,5,0,,2.62498,1.92724,0.14478,915,LARANJA,,1,10/12/2022
113,CN,48911,C,25,0,,1.98857,1.61387,0.29096,915,LARANJA,,1,10/12/2022
98,CN,54019,B,24,0,,3.87694,1.86924,0.19867,915,LARANJA,,1,10/12/2022
133,CN,117867,E,12,0,,2.57831,1.34841,0.19923,915,LARANJA,,1,10/12/2022
111,CN,126594,A,9,0,,2.7664,0.51395,0.30712,915,LARANJA,,1,10/12/2022
107,CN,81640,B,21,0,,1.7041,1.93672,0.18178,916,LARANJA,,1,10/12/2022
115,CN,95505,A,10,0,,1.70273,-0.0102,0.20744,916,LARANJA,,1,10/12/2022
130,CN,63600,B,15,0,,2.78598,1.12828,0.24608,916,LARANJA,,1,10/12/2022
134,CN,63095,D,1,0,,3.01758,1.65693,0.15293,916,LARANJA,,1,10/12/2022
119,CN,88260,E,7,0,,2.12286,1.66345,0.22982,916,LARANJA,,1,10/12/2022
124,CN,66339,E,24,0,,3.2481,1.38461,0.17112,916,LARANJA,,1,10/12/2022
125,CN,19227,B,14,0,,2.39928,1.65732,0.14967,916,LARANJA,,1,10/12/2022
104,CN,60284,C,6,0,,1.89764,1.77374,0.22707,916,LARANJA,,1,10/12/2022
100,CN,78726,E,16,0,,1.27392,1.76469,0.13413,916,LARANJA,,1,10/12/2022
118,CN,111623,B,9,0,,2.5914,1.40589,0.13998,916,LARANJA,,1,10/12/2022
101,CN,82265,C,8,0,,2.63278,0.67271,0.32905,916,LARANJA,,1,10/12/2022
110,CN,86378,D,30,1,Não permitiu a convergência do algoritmo de estimação da TRI,,,,916,LARANJA,,1,10/12/2022
131,CN,12401,E,19,0,,1.83234,0.97623,0.19551,916,LARANJA,,1,10/12/2022
132,CN,111498,D,14,0,,0.7292,3.81485,0.10881,916,LARANJA,,1,10/12/2022
135,CN,68355,E,28,0,,1.89221,0.64628,0.16333,916,LARANJA,,1,10/12/2022
109,CN,98020,B,8,0,,1.36007,1.79781,0.13996,916,LARANJA,,1,10/12/2022
108,CN,31664,C,25,0,,1.51329,2.36189,0.2436,916,LARANJA,,1,10/12/2022
111,CN,126594,A,9,0,,2.7664,0.51395,0.30712,916,LARANJA,,1,10/12/2022
122,CN,39279,B,4,0,,1.41618,0.30941,0.07884,916,LARANJA,,1,10/12/2022
113,CN,48911,C,25,0,,1.98857,1.61387,0.29096,916,LARANJA,,1,10/12/2022
112,CN,117898,B,3,0,,2.68999,0.6514,0.15907,916,LARANJA,,1,10/12/2022
120,CN,117795,B,10,0,,3.24877,1.21839,0.09433,916,LARANJA,,1,10/12/2022
114,CN,84331,A,19,0,,2.53465,2.4095,0.0954,916,LARANJA,,1,10/12/2022
127,CN,117830,B,5,0,,2.47865,2.07515,0.26191,916,LARANJA,,1,10/12/2022
123,CN,85079,E,11,0,,0.92989,-0.72714,0.02105,916,LARANJA,,1,10/12/2022
128,CN,24000,C,28,0,,2.45118,1.21723,0.21299,916,LARANJA,,1,10/12/2022
97,CN,87718,B,16,0,,3.29305,1.87858,0.17777,916,LARANJA,,1,10/12/2022
96,CN,111546,D,23,0,,3.28052,1.65567,0.21068,916,LARANJA,,1,10/12/2022
91,CN,111664,A,13,0,,2.45876,0.44934,0.19743,916,LARANJA,,1,10/12/2022
92,CN,88403,D,5,0,,2.9738,1.96749,0.12076,916,LARANJA,,1,10/12/2022
103,CN,67416,C,10,0,,1.20977,0.05514,0.21406,916,LARANJA,,1,10/12/2022
117,CN,89864,C,17,0,,2.59028,1.66716,0.26726,916,LARANJA,,1,10/12/2022
121,CN,59907,A,20,0,,2.3659,2.02542,0.14126,916,LARANJA,,1,10/12/2022
106,CN,82401,C,2,0,,2.1999,1.14292,0.2572,916,LARANJA,,1,10/12/2022
93,CN,117980,C,6,0,,1.7383,1.40697,0.1367,916,LARANJA,,1,10/12/2022
105,CN,66312,D,5,0,,2.62498,1.92724,0.14478,916,LARANJA,,1,10/12/2022
98,CN,54019,B,24,0,,3.87694,1.86924,0.19867,916,LARANJA,,1,10/12/2022
99,CN,63806,B,18,0,,2.76753,1.0015,0.14193,916,LARANJA,,1,10/12/2022
129,CN,117843,A,27,0,,4.13911,0.76309,0.13487,916,LARANJA,,1,10/12/2022
95,CN,97577,C,16,0,,1.73579,-0.23373,0.13306,916,LARANJA,,1,10/12/2022
94,CN,61725,D,8,0,,2.74396,2.11943,0.04965,916,LARANJA,,1,10/12/2022
116,CN,98108,D,3,0,,2.76968,0.71695,0.24269,916,LARANJA,,1,10/12/2022
126,CN,111647,B,23,0,,2.72669,1.99105,0.20284,916,LARANJA,,1,10/12/2022
133,CN,117867,E,12,0,,2.57831,1.34841,0.19923,916,LARANJA,,1,10/12/2022
102,CN,85525,D,29,0,,0.49099,1.72446,0.02266,916,LARANJA,,1,10/12/2022
104,CN,60284,C,6,0,,1.89764,1.77374,0.22707,917,VERDE,,1,10/12/2022
131,CN,12401,E,19,0,,1.83234,0.97623,0.19551,917,VERDE,,1,10/12/2022
102,CN,85525,D,29,0,,0.49099,1.72446,0.02266,917,VERDE,,1,10/12/2022
134,CN,66312,D,5,0,,2.62498,1.92724,0.14478,917,VERDE,,1,10/12/2022
94,CN,46813,D,18,0,,2.76737,1.53283,0.1128,917,VERDE,,1,10/12/2022
128,CN,85781,C,20,0,,0.77238,3.24395,0.19069,917,VERDE,,1,10/12/2022
132,CN,111498,D,14,0,,0.7292,3.81485,0.10881,917,VERDE,,1,10/12/2022
118,CN,111623,B,9,0,,2.5914,1.40589,0.13998,917,VERDE,,1,10/12/2022
124,CN,66339,E,24,0,,3.2481,1.38461,0.17112,917,VERDE,,1,10/12/2022
121,CN,59907,A,20,0,,2.3659,2.02542,0.14126,917,VERDE,,1,10/12/2022
105,CN,14944,D,5,0,,1.20474,2.12158,0.23447,917,VERDE,,1,10/12/2022
109,CN,98020,B,8,0,,1.36007,1.79781,0.13996,917,VERDE,,1,10/12/2022
99,CN,54959,B,1,0,,2.15669,1.23172,0.29573,917,VERDE,,1,10/12/2022
113,CN,48911,C,25,0,,1.98857,1.61387,0.29096,917,VERDE,,1,10/12/2022
100,CN,78726,E,16,0,,1.27392,1.76469,0.13413,917,VERDE,,1,10/12/2022
93,CN,117980,C,6,0,,1.7383,1.40697,0.1367,917,VERDE,,1,10/12/2022
114,CN,84331,A,19,0,,2.53465,2.4095,0.0954,917,VERDE,,1,10/12/2022
110,CN,86378,D,30,1,Não permitiu a convergência do algoritmo de estimação da TRI,,,,917,VERDE,,1,10/12/2022
97,CN,87718,B,16,0,,3.29305,1.87858,0.17777,917,VERDE,,1,10/12/2022
96,CN,111546,D,23,0,,3.28052,1.65567,0.21068,917,VERDE,,1,10/12/2022
106,CN,117627,C,2,0,,2.28165,0.59099,0.22224,917,VERDE,,1,10/12/2022
112,CN,117898,B,3,0,,2.68999,0.6514,0.15907,917,VERDE,,1,10/12/2022
95,CN,97577,C,16,0,,1.73579,-0.23373,0.13306,917,VERDE,,1,10/12/2022
101,CN,82265,C,8,0,,2.63278,0.67271,0.32905,917,VERDE,,1,10/12/2022
103,CN,117891,C,22,0,,0.81733,2.29106,0.15388,917,VERDE,,1,10/12/2022
130,CN,63600,B,15,0,,2.78598,1.12828,0.24608,917,VERDE,,1,10/12/2022
129,CN,117843,A,27,0,,4.13911,0.76309,0.13487,917,VERDE,,1,10/12/2022
123,CN,85079,E,11,0,,0.92989,-0.72714,0.02105,917,VERDE,,1,10/12/2022
122,CN,39279,B,4,0,,1.41618,0.30941,0.07884,917,VERDE,,1,10/12/2022
115,CN,111544,A,22,0,,2.35776,1.39005,0.14902,917,VERDE,,1,10/12/2022
116,CN,98108,D,3,0,,2.76968,0.71695,0.24269,917,VERDE,,1,10/12/2022
133,CN,117867,E,12,0,,2.57831,1.34841,0.19923,917,VERDE,,1,10/12/2022
127,CN,62293,B,5,0,,3.00296,1.17427,0.16918,917,VERDE,,1,10/12/2022
111,CN,126594,A,9,0,,2.7664,0.51395,0.30712,917,VERDE,,1,10/12/2022
125,CN,19227,B,14,0,,2.39928,1.65732,0.14967,917,VERDE,,1,10/12/2022
117,CN,89864,C,17,0,,2.59028,1.66716,0.26726,917,VERDE,,1,10/12/2022
108,CN,84502,C,19,0,,2.1616,2.43316,0.3388,917,VERDE,,1,10/12/2022
107,CN,81640,B,21,0,,1.7041,1.93672,0.18178,917,VERDE,,1,10/12/2022
119,CN,88260,E,7,0,,2.12286,1.66345,0.22982,917,VERDE,,1,10/12/2022
126,CN,111647,B,23,0,,2.72669,1.99105,0.20284,917,VERDE,,1,10/12/2022
135,CN,68355,E,28,0,,1.89221,0.64628,0.16333,917,VERDE,,1,10/12/2022
92,CN,88403,D,5,0,,2.9738,1.96749,0.12076,917,VERDE,,1,10/12/2022
91,CN,111664,A,13,0,,2.45876,0.44934,0.19743,917,VERDE,,1,10/12/2022
120,CN,117795,B,10,0,,3.24877,1.21839,0.09433,917,VERDE,,1,10/12/2022
98,CN,54019,B,24,0,,3.87694,1.86924,0.19867,917,VERDE,,1,10/12/2022
131,CN,98181,C,15,0,,1.10695,-1.41931,0.20856,989,AZUL,,,10/12/2022
113,CN,111552,B,6,0,,2.20808,1.60663,0.27945,989,AZUL,,,10/12/2022
117,CN,39372,E,27,0,,1.89183,1.92871,0.29908,989,AZUL,,,10/12/2022
95,CN,97871,E,30,0,,1.7783,1.1061,0.09585,989,AZUL,,,10/12/2022
127,CN,117907,A,23,0,,1.74613,1.97114,0.22428,989,AZUL,,,10/12/2022
122,CN,88264,B,7,0,,3.31251,1.44489,0.23606,989,AZUL,,,10/12/2022
135,CN,88163,A,4,0,,2.24315,0.16664,0.21149,989,AZUL,,,10/12/2022
124,CN,82232,C,8,0,,2.66734,0.82316,0.14115,989,AZUL,,,10/12/2022
99,CN,90025,D,20,0,,3.26844,1.288,0.21776,989,AZUL,,,10/12/2022
123,CN,82211,A,8,0,,3.10343,0.93796,0.19625,989,AZUL,,,10/12/2022
109,CN,87013,C,12,0,,3.02155,0.62291,0.23526,989,AZUL,,,10/12/2022
106,CN,96033,C,9,0,,2.95028,0.52988,0.19463,989,AZUL,,,10/12/2022
112,CN,117821,A,5,0,,3.35083,1.31768,0.16812,989,AZUL,,,10/12/2022
114,CN,48375,C,25,0,,1.19143,-0.30412,0.19428,989,AZUL,,,10/12/2022
104,CN,79208,E,17,0,,3.44505,0.90538,0.11524,989,AZUL,,,10/12/2022
121,CN,111568,A,6,0,,2.65152,1.42411,0.29186,989,AZUL,,,10/12/2022
115,CN,32921,C,10,0,,2.6299,0.96141,0.16941,989,AZUL,,,10/12/2022
125,CN,111669,C,23,0,,2.28895,2.10603,0.25183,989,AZUL,,,10/12/2022
105,CN,117779,D,18,0,,3.01076,1.52814,0.1798,989,AZUL,,,10/12/2022
107,CN,89022,B,10,0,,2.04853,0.94242,0.25583,989,AZUL,,,10/12/2022
116,CN,86284,A,26,0,,2.54791,1.37941,0.14806,989,AZUL,,,10/12/2022
92,CN,43195,A,28,0,,2.91766,2.40484,0.14852,989,AZUL,,,10/12/2022
93,CN,83585,C,29,0,,1.49817,0.35229,0.24507,989,AZUL,,,10/12/2022
103,CN,68901,E,17,0,,3.36491,0.83031,0.1723,989,AZUL,,,10/12/2022
133,CN,87143,E,2,0,,3.13337,-0.14484,0.15946,989,AZUL,,,10/12/2022
96,CN,13944,C,24,0,,1.82658,0.65788,0.08591,989,AZUL,,,10/12/2022
128,CN,18245,A,24,0,,1.28993,1.68911,0.18495,989,AZUL,,,10/12/2022
97,CN,35035,D,24,0,,1.99626,1.44032,0.24707,989,AZUL,,,10/12/2022
94,CN,96209,E,30,0,,2.41147,1.88637,0.11687,989,AZUL,,,10/12/2022
100,CN,85688,E,21,0,,3.04726,1.30957,0.15903,989,AZUL,,,10/12/2022
126,CN,98160,D,5,0,,2.1638,2.29379,0.23083,989,AZUL,,,10/12/2022
101,CN,97607,A,22,0,,2.13436,1.16048,0.12332,989,AZUL,,,10/12/2022
118,CN,84025,A,19,0,,2.72317,1.42121,0.10978,989,AZUL,,,10/12/2022
98,CN,30690,D,25,0,,3.2046,1.84979,0.24142,989,AZUL,,,10/12/2022
102,CN,8318,B,16,0,,2.72813,0.91769,0.28081,989,AZUL,,,10/12/2022
108,CN,97748,A,11,0,,1.41442,0.40443,0.27391,989,AZUL,,,10/12/2022
130,CN,111641,C,10,0,,1.28175,0.77011,0.29996,989,AZUL,,,10/12/2022
91,CN,111734,B,27,0,,3.48203,1.5167,0.23466,989,AZUL,,,10/12/2022
120,CN,55844,E,20,0,,1.06358,1.99959,0.23386,989,AZUL,,,10/12/2022
119,CN,61516,A,19,0,,2.6916,1.296,0.13364,989,AZUL,,,10/12/2022
111,CN,14956,D,5,0,,2.12627,0.96164,0.19292,989,AZUL,,,10/12/2022
129,CN,97520,A,14,0,,1.54146,-0.03765,0.17419,989,AZUL,,,10/12/2022
132,CN,30197,A,1,0,,2.81758,1.5038,0.15164,989,AZUL,,,10/12/2022
134,CN,111643,E,4,0,,1.71167,-0.42912,0.19628,989,AZUL,,,10/12/2022
110,CN,95910,B,15,0,,2.47792,0.17503,0.21055,989,AZUL,,,10/12/2022
128,CN,32921,C,10,0,,2.6299,0.96141,0.16941,990,AMARELA,,,10/12/2022
124,CN,13944,C,24,0,,1.82658,0.65788,0.08591,990,AMARELA,,,10/12/2022
118,CN,85688,E,21,0,,3.04726,1.30957,0.15903,990,AMARELA,,,10/12/2022
132,CN,43195,A,28,0,,2.91766,2.40484,0.14852,990,AMARELA,,,10/12/2022
120,CN,111669,C,23,0,,2.28895,2.10603,0.25183,990,AMARELA,,,10/12/2022
108,CN,111641,C,10,0,,1.28175,0.77011,0.29996,990,AMARELA,,,10/12/2022
110,CN,8318,B,16,0,,2.72813,0.91769,0.28081,990,AMARELA,,,10/12/2022
112,CN,79208,E,17,0,,3.44505,0.90538,0.11524,990,AMARELA,,,10/12/2022
104,CN,97748,A,11,0,,1.41442,0.40443,0.27391,990,AMARELA,,,10/12/2022
126,CN,30690,D,25,0,,3.2046,1.84979,0.24142,990,AMARELA,,,10/12/2022
129,CN,86284,A,26,0,,2.54791,1.37941,0.14806,990,AMARELA,,,10/12/2022
122,CN,117907,A,23,0,,1.74613,1.97114,0.22428,990,AMARELA,,,10/12/2022
130,CN,39372,E,27,0,,1.89183,1.92871,0.29908,990,AMARELA,,,10/12/2022
131,CN,111734,B,27,0,,3.48203,1.5167,0.23466,990,AMARELA,,,10/12/2022
123,CN,18245,A,24,0,,1.28993,1.68911,0.18495,990,AMARELA,,,10/12/2022
103,CN,89022,B,10,0,,2.04853,0.94242,0.25583,990,AMARELA,,,10/12/2022
109,CN,98181,C,15,0,,1.10695,-1.41931,0.20856,990,AMARELA,,,10/12/2022
127,CN,48375,C,25,0,,1.19143,-0.30412,0.19428,990,AMARELA,,,10/12/2022
133,CN,83585,C,29,0,,1.49817,0.35229,0.24507,990,AMARELA,,,10/12/2022
135,CN,97871,E,30,0,,1.7783,1.1061,0.09585,990,AMARELA,,,10/12/2022
91,CN,30197,A,1,0,,2.81758,1.5038,0.15164,990,AMARELA,,,10/12/2022
96,CN,117821,A,5,0,,3.35083,1.31768,0.16812,990,AMARELA,,,10/12/2022
134,CN,96209,E,30,0,,2.41147,1.88637,0.11687,990,AMARELA,,,10/12/2022
94,CN,88163,A,4,0,,2.24315,0.16664,0.21149,990,AMARELA,,,10/12/2022
92,CN,87143,E,2,0,,3.13337,-0.14484,0.15946,990,AMARELA,,,10/12/2022
97,CN,111552,B,6,0,,2.20808,1.60663,0.27945,990,AMARELA,,,10/12/2022
113,CN,117779,D,18,0,,3.01076,1.52814,0.1798,990,AMARELA,,,10/12/2022
121,CN,98160,D,5,0,,2.1638,2.29379,0.23083,990,AMARELA,,,10/12/2022
116,CN,55844,E,20,0,,1.06358,1.99959,0.23386,990,AMARELA,,,10/12/2022
114,CN,84025,A,19,0,,2.72317,1.42121,0.10978,990,AMARELA,,,10/12/2022
106,CN,95910,B,15,0,,2.47792,0.17503,0.21055,990,AMARELA,,,10/12/2022
111,CN,68901,E,17,0,,3.36491,0.83031,0.1723,990,AMARELA,,,10/12/2022
115,CN,61516,A,19,0,,2.6916,1.296,0.13364,990,AMARELA,,,10/12/2022
101,CN,82232,C,8,0,,2.66734,0.82316,0.14115,990,AMARELA,,,10/12/2022
98,CN,111568,A,6,0,,2.65152,1.42411,0.29186,990,AMARELA,,,10/12/2022
93,CN,111643,E,4,0,,1.71167,-0.42912,0.19628,990,AMARELA,,,10/12/2022
105,CN,87013,C,12,0,,3.02155,0.62291,0.23526,990,AMARELA,,,10/12/2022
117,CN,90025,D,20,0,,3.26844,1.288,0.21776,990,AMARELA,,,10/12/2022
100,CN,82211,A,8,0,,3.10343,0.93796,0.19625,990,AMARELA,,,10/12/2022
99,CN,88264,B,7,0,,3.31251,1.44489,0.23606,990,AMARELA,,,10/12/2022
102,CN,96033,C,9,0,,2.95028,0.52988,0.19463,990,AMARELA,,,10/12/2022
95,CN,14956,D,5,0,,2.12627,0.96164,0.19292,990,AMARELA,,,10/12/2022
125,CN,35035,D,24,0,,1.99626,1.44032,0.24707,990,AMARELA,,,10/12/2022
107,CN,97520,A,14,0,,1.54146,-0.03765,0.17419,990,AMARELA,,,10/12/2022
119,CN,97607,A,22,0,,2.13436,1.16048,0.12332,990,AMARELA,,,10/12/2022
133,CN,90025,D,20,0,,3.26844,1.288,0.21776,991,CINZA,,,10/12/2022
105,CN,83585,C,29,0,,1.49817,0.35229,0.24507,991,CINZA,,,10/12/2022
124,CN,61516,A,19,0,,2.6916,1.296,0.13364,991,CINZA,,,10/12/2022
120,CN,14956,D,5,0,,2.12627,0.96164,0.19292,991,CINZA,,,10/12/2022
126,CN,48375,C,25,0,,1.19143,-0.30412,0.19428,991,CINZA,,,10/12/2022
109,CN,87143,E,2,0,,3.13337,-0.14484,0.15946,991,CINZA,,,10/12/2022
135,CN,97607,A,22,0,,2.13436,1.16048,0.12332,991,CINZA,,,10/12/2022
94,CN,82232,C,8,0,,2.66734,0.82316,0.14115,991,CINZA,,,10/12/2022
115,CN,87013,C,12,0,,3.02155,0.62291,0.23526,991,CINZA,,,10/12/2022
122,CN,111552,B,6,0,,2.20808,1.60663,0.27945,991,CINZA,,,10/12/2022
127,CN,32921,C,10,0,,2.6299,0.96141,0.16941,991,CINZA,,,10/12/2022
99,CN,111669,C,23,0,,2.28895,2.10603,0.25183,991,CINZA,,,10/12/2022
104,CN,43195,A,28,0,,2.91766,2.40484,0.14852,991,CINZA,,,10/12/2022
96,CN,68901,E,17,0,,3.36491,0.83031,0.1723,991,CINZA,,,10/12/2022
98,CN,117779,D,18,0,,3.01076,1.52814,0.1798,991,CINZA,,,10/12/2022
110,CN,111643,E,4,0,,1.71167,-0.42912,0.19628,991,CINZA,,,10/12/2022
111,CN,88163,A,4,0,,2.24315,0.16664,0.21149,991,CINZA,,,10/12/2022
97,CN,79208,E,17,0,,3.44505,0.90538,0.11524,991,CINZA,,,10/12/2022
108,CN,30197,A,1,0,,2.81758,1.5038,0.15164,991,CINZA,,,10/12/2022
114,CN,97748,A,11,0,,1.41442,0.40443,0.27391,991,CINZA,,,10/12/2022
112,CN,96033,C,9,0,,2.95028,0.52988,0.19463,991,CINZA,,,10/12/2022
100,CN,98160,D,5,0,,2.1638,2.29379,0.23083,991,CINZA,,,10/12/2022
116,CN,95910,B,15,0,,2.47792,0.17503,0.21055,991,CINZA,,,10/12/2022
132,CN,98181,C,15,0,,1.10695,-1.41931,0.20856,991,CINZA,,,10/12/2022
106,CN,96209,E,30,0,,2.41147,1.88637,0.11687,991,CINZA,,,10/12/2022
107,CN,97871,E,30,0,,1.7783,1.1061,0.09585,991,CINZA,,,10/12/2022
95,CN,8318,B,16,0,,2.72813,0.91769,0.28081,991,CINZA,,,10/12/2022
123,CN,84025,A,19,0,,2.72317,1.42121,0.10978,991,CINZA,,,10/12/2022
102,CN,18245,A,24,0,,1.28993,1.68911,0.18495,991,CINZA,,,10/12/2022
134,CN,85688,E,21,0,,3.04726,1.30957,0.15903,991,CINZA,,,10/12/2022
117,CN,13944,C,24,0,,1.82658,0.65788,0.08591,991,CINZA,,,10/12/2022
103,CN,111734,B,27,0,,3.48203,1.5167,0.23466,991,CINZA,,,10/12/2022
92,CN,88264,B,7,0,,3.31251,1.44489,0.23606,991,CINZA,,,10/12/2022
121,CN,117821,A,5,0,,3.35083,1.31768,0.16812,991,CINZA,,,10/12/2022
119,CN,30690,D,25,0,,3.2046,1.84979,0.24142,991,CINZA,,,10/12/2022
113,CN,89022,B,10,0,,2.04853,0.94242,0.25583,991,CINZA,,,10/12/2022
93,CN,82211,A,8,0,,3.10343,0.93796,0.19625,991,CINZA,,,10/12/2022
118,CN,35035,D,24,0,,1.99626,1.44032,0.24707,991,CINZA,,,10/12/2022
130,CN,97520,A,14,0,,1.54146,-0.03765,0.17419,991,CINZA,,,10/12/2022
91,CN,111568,A,6,0,,2.65152,1.42411,0.29186,991,CINZA,,,10/12/2022
125,CN,55844,E,20,0,,1.06358,1.99959,0.23386,991,CINZA,,,10/12/2022
131,CN,111641,C,10,0,,1.28175,0.77011,0.29996,991,CINZA,,,10/12/2022
129,CN,39372,E,27,0,,1.89183,1.92871,0.29908,991,CINZA,,,10/12/2022
128,CN,86284,A,26,0,,2.54791,1.37941,0.14806,991,CINZA,,,10/12/2022
101,CN,117907,A,23,0,,1.74613,1.97114,0.22428,991,CINZA,,,10/12/2022
130,CN,61516,A,19,0,,2.6916,1.296,0.13364,992,ROSA,,,10/12/2022
94,CN,18245,A,24,0,,1.28993,1.68911,0.18495,992,ROSA,,,10/12/2022
134,CN,82211,A,8,0,,3.10343,0.93796,0.19625,992,ROSA,,,10/12/2022
133,CN,88264,B,7,0,,3.31251,1.44489,0.23606,992,ROSA,,,10/12/2022
125,CN,39372,E,27,0,,1.89183,1.92871,0.29908,992,ROSA,,,10/12/2022
120,CN,79208,E,17,0,,3.44505,0.90538,0.11524,992,ROSA,,,10/12/2022
117,CN,97871,E,30,0,,1.7783,1.1061,0.09585,992,ROSA,,,10/12/2022
95,CN,97520,A,14,0,,1.54146,-0.03765,0.17419,992,ROSA,,,10/12/2022
101,CN,88163,A,4,0,,2.24315,0.16664,0.21149,992,ROSA,,,10/12/2022
93,CN,117907,A,23,0,,1.74613,1.97114,0.22428,992,ROSA,,,10/12/2022
127,CN,35035,D,24,0,,1.99626,1.44032,0.24707,992,ROSA,,,10/12/2022
109,CN,95910,B,15,0,,2.47792,0.17503,0.21055,992,ROSA,,,10/12/2022
97,CN,98181,C,15,0,,1.10695,-1.41931,0.20856,992,ROSA,,,10/12/2022
105,CN,96033,C,9,0,,2.95028,0.52988,0.19463,992,ROSA,,,10/12/2022
111,CN,117821,A,5,0,,3.35083,1.31768,0.16812,992,ROSA,,,10/12/2022
113,CN,111734,B,27,0,,3.48203,1.5167,0.23466,992,ROSA,,,10/12/2022
121,CN,117779,D,18,0,,3.01076,1.52814,0.1798,992,ROSA,,,10/12/2022
128,CN,30690,D,25,0,,3.2046,1.84979,0.24142,992,ROSA,,,10/12/2022
129,CN,84025,A,19,0,,2.72317,1.42121,0.10978,992,ROSA,,,10/12/2022
118,CN,8318,B,16,0,,2.72813,0.91769,0.28081,992,ROSA,,,10/12/2022
114,CN,43195,A,28,0,,2.91766,2.40484,0.14852,992,ROSA,,,10/12/2022
91,CN,111669,C,23,0,,2.28895,2.10603,0.25183,992,ROSA,,,10/12/2022
110,CN,14956,D,5,0,,2.12627,0.96164,0.19292,992,ROSA,,,10/12/2022
108,CN,87013,C,12,0,,3.02155,0.62291,0.23526,992,ROSA,,,10/12/2022
106,CN,89022,B,10,0,,2.04853,0.94242,0.25583,992,ROSA,,,10/12/2022
115,CN,83585,C,29,0,,1.49817,0.35229,0.24507,992,ROSA,,,10/12/2022
112,CN,111552,B,6,0,,2.20808,1.60663,0.27945,992,ROSA,,,10/12/2022
102,CN,90025,D,20,0,,3.26844,1.288,0.21776,992,ROSA,,,10/12/2022
